Model,Confidence_Threshold,mAP@0.5,mAP@0.5:0.95,Recall@100,FPS,Speed_ms,Total_Detections,Total_GT,Avg_Confidence
Faster R-CNN,0.32999999999999996,76.46846771240234,42.81056523323059,48.9814817905426,10.159338042038796,98.43160999880638,291,324,0.9285162687301636
Faster R-CNN,0.35,76.46846771240234,42.81056523323059,48.9814817905426,9.42009162402461,106.15607999498025,291,324,0.9285162687301636
Faster R-CNN,0.36999999999999994,75.60678124427795,42.55971908569336,48.641976714134216,9.63369883265382,103.80229000002146,287,324,0.9363529086112976
Faster R-CNN,0.38999999999999996,74.74432587623596,42.33188331127167,48.39506149291992,10.233041139457658,97.72265999636147,285,324,0.9402925372123718
Faster R-CNN,0.4099999999999999,74.74432587623596,42.33188331127167,48.39506149291992,9.844865592544881,101.57578999933321,284,324,0.9421622157096863
Faster R-CNN,0.42999999999999994,74.74432587623596,42.33188331127167,48.39506149291992,9.516757154324223,105.07780999178067,284,324,0.9421622157096863
Faster R-CNN,0.44999999999999996,74.74432587623596,42.33188331127167,48.39506149291992,10.130557560795433,98.71124999772292,282,324,0.9456660747528076
Faster R-CNN,0.4699999999999999,74.74432587623596,42.33188331127167,48.39506149291992,8.97317934660217,111.44321999745443,281,324,0.9474272131919861
Faster R-CNN,0.48999999999999994,74.74432587623596,42.33188331127167,48.39506149291992,9.931062535969462,100.69416000333149,280,324,0.949108362197876
Faster R-CNN,0.5099999999999999,74.74432587623596,42.33188331127167,48.39506149291992,9.929741123933713,100.70755999768153,280,324,0.949108362197876
Faster R-CNN,0.5299999999999999,74.74432587623596,42.33188331127167,48.39506149291992,9.78653703325713,102.18118999619037,279,324,0.9506664276123047
Faster R-CNN,0.5499999999999999,74.74432587623596,42.33188331127167,48.39506149291992,8.631081924309825,115.86032999912277,278,324,0.952124834060669
Faster R-CNN,0.57,74.74432587623596,42.091479897499084,48.2407420873642,9.86444379880779,101.37419000966474,276,324,0.9549735188484192
Faster R-CNN,0.59,73.85825514793396,41.955843567848206,48.0246901512146,10.250819091902619,97.55317999806721,275,324,0.95635986328125
Faster R-CNN,0.6099999999999999,73.85825514793396,41.56952500343323,47.469136118888855,10.43754828663497,95.80794000066817,272,324,0.960274875164032
Faster R-CNN,0.6299999999999999,72.96969890594482,41.48023724555969,47.2530871629715,10.315956071328966,96.93720999639481,270,324,0.9627395272254944
Faster R-CNN,0.6499999999999999,72.9681670665741,41.182294487953186,46.91357910633087,8.740875181177117,114.40502000914421,268,324,0.9651389122009277
Faster R-CNN,0.6699999999999999,71.19485139846802,40.49753546714783,46.04938328266144,9.249240106391781,108.11698999023065,264,324,0.9696891903877258
Faster R-CNN,0.69,71.19485139846802,40.410903096199036,45.987653732299805,10.203681815096429,98.00383999827318,262,324,0.97190260887146
Faster R-CNN,0.7099999999999999,71.19485139846802,40.410903096199036,45.95679044723511,9.239024085227603,108.23654000414535,261,324,0.972936749458313
Faster R-CNN,0.7299999999999999,70.30376195907593,40.17442166805267,45.771604776382446,9.29202051396881,107.61922000674531,259,324,0.9748575091362
Faster R-CNN,0.7499999999999999,70.30376195907593,40.17442166805267,45.771604776382446,10.225187254118675,97.79771999747027,256,324,0.9776225686073303
Faster R-CNN,0.7699999999999999,70.30344009399414,40.01595377922058,45.33950686454773,10.122822226471289,98.78668000164907,252,324,0.9810865521430969
Faster R-CNN,0.7899999999999999,69.39584612846375,39.66812193393707,44.93827223777771,8.030546270679132,124.52453000005335,249,324,0.9834712147712708
Faster R-CNN,0.8099999999999998,69.39584612846375,39.57905173301697,44.87654268741608,9.84585525921607,101.56558000016958,248,324,0.9841828942298889
Faster R-CNN,0.8299999999999998,69.39584612846375,39.57905173301697,44.87654268741608,8.9711241940193,111.46874999976717,244,324,0.9868883490562439
Faster R-CNN,0.8499999999999999,68.4709370136261,39.342182874679565,44.66049373149872,9.83768121136001,101.64996999956202,242,324,0.9880821108818054
Faster R-CNN,0.8699999999999999,68.4709370136261,39.029812812805176,44.2592591047287,8.300184471745977,120.47924999787938,240,324,0.9891262650489807
Faster R-CNN,0.8899999999999999,67.54298210144043,38.93701732158661,44.13580298423767,10.137646942773767,98.64221999887377,238,324,0.9900105595588684
Faster R-CNN,0.9099999999999999,67.54298210144043,38.57930600643158,43.73456835746765,10.053526988386034,99.46758000005502,233,324,0.9919417500495911
Faster R-CNN,0.9299999999999998,65.65682291984558,37.83678710460663,42.68518388271332,10.034763431355863,99.65356999600772,226,324,0.9940989017486572
Faster R-CNN,0.9499999999999998,64.70094323158264,37.321168184280396,42.006173729896545,8.96405226818858,111.55668999708723,219,324,0.9957959651947021
Faster R-CNN,0.9699999999999999,61.83304786682129,35.96709370613098,40.46296179294586,9.500579251022488,105.2567399921827,209,324,0.9974473118782043
Faster R-CNN,0.9899999999999999,55.1141083240509,32.83297419548035,36.759260296821594,10.301570228090858,97.07257999107242,186,324,0.9990161657333374
