Model,Confidence_Threshold,mAP@0.5,mAP@0.5:0.95,Recall@100,FPS,Speed_ms,Total_Detections,Total_GT,Avg_Confidence
YOLOv11,0.8099999999999998,51.485151052474976,36.13463342189789,39.01234567165375,21.01147268413539,47.5930466670737,167,324,0.8530027270317078
YOLOv11,0.8299999999999998,41.584157943725586,29.85176146030426,31.94444477558136,20.99323031300968,47.63440333335893,134,324,0.8609371185302734
YOLOv11,0.8499999999999999,29.702970385551453,21.999642252922058,23.456789553165436,21.769453074189716,45.93592666715267,95,324,0.8699323534965515
YOLOv11,0.8699999999999999,13.861386477947235,10.596263408660889,11.327160149812698,22.112416873598686,45.223460000609826,45,324,0.8809234499931335
YOLOv11,0.8899999999999999,2.9702970758080482,2.0990099757909775,1.7592592164874077,22.579712594432714,44.28754333421239,7,324,0.8956543803215027
YOLOv11,0.9099999999999999,0.0,0.0,0.0,22.45353185480417,44.53642333270788,0,324,0.0
YOLOv11,0.9299999999999998,0.0,0.0,0.0,21.659214212559647,46.1697266662668,0,324,0.0
YOLOv11,0.9499999999999998,0.0,0.0,0.0,24.41193877236516,40.96356333369234,0,324,0.0
YOLOv11,0.9699999999999999,0.0,0.0,0.0,22.63676852620845,44.17591666594186,0,324,0.0
YOLOv11,0.9899999999999999,0.0,0.0,0.0,22.39450731439204,44.653806666125696,0,324,0.0
YOLOv12,0.01,95.51175236701965,57.61792063713074,64.01234865188599,21.368359969262436,46.798163333005505,642,324,0.44101428985595703
YOLOv12,0.03,94.98758316040039,57.41203427314758,63.5185182094574,20.09135270195062,49.77265666651268,444,324,0.6304551362991333
YOLOv12,0.049999999999999996,94.98758316040039,57.285916805267334,63.425928354263306,21.408618596072184,46.7101599999296,402,324,0.6922310590744019
YOLOv12,0.06999999999999999,94.20154690742493,57.05665349960327,63.11728358268738,20.514674899277598,48.74559333305418,389,324,0.7134068608283997
YOLOv12,0.08999999999999998,94.20154690742493,57.05665349960327,63.11728358268738,20.417198223115573,48.978316665791986,377,324,0.7335242033004761
YOLOv12,0.10999999999999997,94.20154690742493,56.756287813186646,62.77777552604675,20.204987682243893,49.49272999947425,366,324,0.7526538372039795
YOLOv12,0.12999999999999998,94.20154690742493,56.756287813186646,62.77777552604675,20.753432617935562,48.18479999958072,357,324,0.7686631679534912
YOLOv12,0.15,94.20154690742493,56.756287813186646,62.746912240982056,20.45506519887934,48.88764666732944,352,324,0.7776013016700745
